X,Y,Terrain,Feature,Resource,ResourceType,Improvement,Owner,CityOwner,District,Building,Appeal,Continent,Rivers,CliffSide,GoodyHut
9,9,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,0,CONTINENT_VAALBARA,2|3,False,False
9,10,TERRAIN_GRASS,,RESOURCE_CATTLE,Bonus,,,,,,0,CONTINENT_VAALBARA,,False,False
9,11,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
9,12,TERRAIN_DESERT,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
9,13,TERRAIN_DESERT,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
9,14,TERRAIN_COAST,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
9,15,TERRAIN_COAST,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
9,16,TERRAIN_COAST,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
9,17,TERRAIN_GRASS_HILLS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
9,18,TERRAIN_GRASS_HILLS,,RESOURCE_STONE,Bonus,,,,,,1,CONTINENT_VAALBARA,,False,False
9,19,TERRAIN_GRASS_HILLS,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
9,20,TERRAIN_GRASS_HILLS,,RESOURCE_STONE,Bonus,,,,,,4,CONTINENT_VAALBARA,,False,False
9,21,TERRAIN_COAST,,,default,,,,,,0,,,False,False
9,22,TERRAIN_COAST,,RESOURCE_FISH,Bonus,,,,,,0,,,False,False
9,23,TERRAIN_COAST,,,default,,,,,,0,,,False,False
9,24,TERRAIN_DESERT,,,default,,,,,,5,CONTINENT_VAALBARA,,False,False
9,25,TERRAIN_COAST,,RESOURCE_PEARLS,Luxury,,,,,,0,,,False,False
9,26,TERRAIN_COAST,,,default,,,,,,0,,,False,False
9,27,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
9,28,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
9,29,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
9,30,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
9,31,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
9,32,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
9,33,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
9,34,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
9,35,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
9,36,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
9,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
10,0,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
10,1,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
10,2,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
10,3,TERRAIN_COAST,,RESOURCE_CRABS,Bonus,,,,,,0,,,False,False
10,4,TERRAIN_COAST,,,default,,,,,,0,,,False,False
10,5,TERRAIN_COAST,,,default,,,,,,0,,,False,False
10,6,TERRAIN_COAST,,,default,,,,,,0,,,False,False
10,7,TERRAIN_TUNDRA_HILLS,,RESOURCE_IRON,Strategic,,,,,,2,CONTINENT_VAALBARA,,False,False
10,8,TERRAIN_GRASS,,,default,,,,,,3,CONTINENT_VAALBARA,0|5,False,False
10,9,TERRAIN_GRASS,,,default,IMPROVEMENT_GOODY_HUT,,,,,3,CONTINENT_VAALBARA,3,False,False
10,10,TERRAIN_GRASS,,RESOURCE_CATTLE,Bonus,,,,,,2,CONTINENT_VAALBARA,,False,False
10,11,TERRAIN_GRASS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
10,12,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
10,13,TERRAIN_GRASS,FEATURE_MARSH,,default,,,,,,-2,CONTINENT_VAALBARA,,False,False
10,14,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,RESOURCE_TRUFFLES,Luxury,,,,,,-1,CONTINENT_VAALBARA,,False,False
10,15,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
10,16,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
10,17,TERRAIN_GRASS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
10,18,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
10,19,TERRAIN_GRASS_HILLS,FEATURE_FOREST,RESOURCE_FURS,Luxury,,,,,,2,CONTINENT_VAALBARA,0,False,False
10,20,TERRAIN_GRASS_HILLS,FEATURE_FOREST,,default,,,,,,3,CONTINENT_VAALBARA,0|1,False,False
10,21,TERRAIN_GRASS,,,default,,,,,,3,CONTINENT_VAALBARA,3,False,False
10,22,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
10,23,TERRAIN_DESERT,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
10,24,TERRAIN_DESERT,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
10,25,TERRAIN_COAST,,,default,,,,,,0,,,False,False
10,26,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
10,27,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
10,28,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
10,29,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
10,30,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
10,31,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
10,32,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
10,33,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
10,34,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
10,35,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
10,36,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
10,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
11,0,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
11,1,TERRAIN_COAST,FEATURE_ICE,,default,,,,,,0,,,False,False
11,2,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
11,3,TERRAIN_COAST,,,default,,,,,,0,,,False,False
11,4,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,,default,,,,,,6,CONTINENT_VAALBARA,,False,False
11,5,TERRAIN_COAST,,,default,,,,,,0,,,False,False
11,6,TERRAIN_TUNDRA_HILLS,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
11,7,TERRAIN_TUNDRA_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
11,8,TERRAIN_GRASS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
11,9,TERRAIN_GRASS_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
11,10,TERRAIN_GRASS,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
11,11,TERRAIN_GRASS,,RESOURCE_HORSES,Strategic,,,,,,1,CONTINENT_VAALBARA,,False,False
11,12,TERRAIN_GRASS,,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
11,13,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,,default,,,,,,-2,CONTINENT_VAALBARA,,False,False
11,14,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,RESOURCE_TRUFFLES,Luxury,,,,,,-4,CONTINENT_VAALBARA,,False,False
11,15,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
11,16,TERRAIN_GRASS,,RESOURCE_HORSES,Strategic,,,,,,-1,CONTINENT_VAALBARA,,False,False
11,17,TERRAIN_GRASS,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
11,18,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
11,19,TERRAIN_GRASS_HILLS,,,default,,,,,,3,CONTINENT_VAALBARA,5,False,False
11,20,TERRAIN_GRASS,,,default,,,,,,3,CONTINENT_VAALBARA,1|2|3|4,False,False
11,21,TERRAIN_GRASS,,RESOURCE_RICE,Bonus,,,,,,2,CONTINENT_VAALBARA,2,False,False
11,22,TERRAIN_GRASS_HILLS,FEATURE_FOREST,,default,,,,,,-2,CONTINENT_VAALBARA,,False,False
11,23,TERRAIN_PLAINS,FEATURE_JUNGLE,RESOURCE_BANANAS,Bonus,,,,,,1,CONTINENT_VAALBARA,,False,False
11,24,TERRAIN_DESERT,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
11,25,TERRAIN_COAST,,,default,,,,,,0,,,False,False
11,26,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
11,27,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
11,28,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
11,29,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
11,30,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
11,31,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
11,32,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
11,33,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
11,34,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
11,35,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
11,36,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
11,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
12,0,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
12,1,TERRAIN_COAST,,,default,,,,,,0,,,False,False
12,2,TERRAIN_COAST,,RESOURCE_FISH,Bonus,,,,,,0,,,False,False
12,3,TERRAIN_COAST,,,default,,,,,,0,,,False,False
12,4,TERRAIN_TUNDRA,FEATURE_FOREST,RESOURCE_TRUFFLES,Luxury,,,,,,6,CONTINENT_VAALBARA,,False,False
12,5,TERRAIN_TUNDRA,FEATURE_FOREST,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
12,6,TERRAIN_TUNDRA,,RESOURCE_FURS,Luxury,,,,,,2,CONTINENT_VAALBARA,,False,False
12,7,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
12,8,TERRAIN_GRASS,,RESOURCE_RICE,Bonus,,,,,,2,CONTINENT_VAALBARA,,False,False
12,9,TERRAIN_GRASS_HILLS,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
12,10,TERRAIN_GRASS_HILLS,FEATURE_FOREST,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
12,11,TERRAIN_GRASS_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
12,12,TERRAIN_GRASS_HILLS,,,default,,,,,,-2,CONTINENT_VAALBARA,,False,False
12,13,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,-1,CONTINENT_VAALBARA,2,False,False
12,14,TERRAIN_GRASS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
12,15,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
12,16,TERRAIN_GRASS,,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
12,17,TERRAIN_GRASS,,RESOURCE_RICE,Bonus,,,,,,0,CONTINENT_VAALBARA,,False,False
12,18,TERRAIN_GRASS,,RESOURCE_RICE,Bonus,,,,,,2,CONTINENT_VAALBARA,,False,False
12,19,TERRAIN_GRASS,,,default,,,,,,1,CONTINENT_VAALBARA,0|1,False,False
12,20,TERRAIN_GRASS,,,default,,,,,,1,CONTINENT_VAALBARA,0|1|4|5,False,False
12,21,TERRAIN_GRASS,,,default,,,,,,1,CONTINENT_VAALBARA,3,False,False
12,22,TERRAIN_PLAINS_HILLS,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
12,23,TERRAIN_PLAINS,,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
12,24,TERRAIN_DESERT,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
12,25,TERRAIN_DESERT,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
12,26,TERRAIN_COAST,,,default,,,,,,0,,,False,False
12,27,TERRAIN_COAST,,RESOURCE_FISH,Bonus,,,,,,0,,,False,False
12,28,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
12,29,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
12,30,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
12,31,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
12,32,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
12,33,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
12,34,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
12,35,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
12,36,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
12,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
13,0,TERRAIN_COAST,FEATURE_ICE,,default,,,,,,0,,,False,False
13,1,TERRAIN_COAST,,,default,,,,,,0,,,False,False
13,2,TERRAIN_SNOW,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
13,3,TERRAIN_SNOW_HILLS,,RESOURCE_COPPER,Bonus,,,,,,3,CONTINENT_VAALBARA,,False,False
13,4,TERRAIN_TUNDRA,FEATURE_FOREST,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
13,5,TERRAIN_TUNDRA,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
13,6,TERRAIN_GRASS,FEATURE_MARSH,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
13,7,TERRAIN_GRASS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
13,8,TERRAIN_GRASS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
13,9,TERRAIN_GRASS,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
13,10,TERRAIN_GRASS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
13,11,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
13,12,TERRAIN_PLAINS_HILLS,,RESOURCE_COAL,Strategic,,,,,,1,CONTINENT_VAALBARA,0|5,False,False
13,13,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,-2,CONTINENT_VAALBARA,1|2|3,False,False
13,14,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
13,15,TERRAIN_GRASS_HILLS,FEATURE_FOREST,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
13,16,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
13,17,TERRAIN_GRASS,,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
13,18,TERRAIN_GRASS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,0,False,False
13,19,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,3,CONTINENT_VAALBARA,3|4,False,False
13,20,TERRAIN_GRASS,,RESOURCE_HORSES,Strategic,,,,,,1,CONTINENT_VAALBARA,3|4,False,False
13,21,TERRAIN_GRASS,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
13,22,TERRAIN_PLAINS,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
13,23,TERRAIN_PLAINS,,,default,IMPROVEMENT_GOODY_HUT,,,,,2,CONTINENT_VAALBARA,,False,False
13,24,TERRAIN_DESERT,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
13,25,TERRAIN_DESERT,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
13,26,TERRAIN_COAST,,,default,,,,,,0,,,False,False
13,27,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
13,28,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
13,29,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
13,30,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
13,31,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
13,32,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
13,33,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
13,34,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
13,35,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
13,36,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
13,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
14,0,TERRAIN_COAST,FEATURE_ICE,,default,,,,,,0,,,False,False
14,1,TERRAIN_COAST,,,default,,,,,,0,,,False,False
14,2,TERRAIN_SNOW_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
14,3,TERRAIN_SNOW,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
14,4,TERRAIN_TUNDRA,FEATURE_FOREST,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
14,5,TERRAIN_TUNDRA,,,default,,,,,,4,CONTINENT_VAALBARA,1,False,False
14,6,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
14,7,TERRAIN_GRASS,,RESOURCE_HONEY,Luxury,,,,,,2,CONTINENT_VAALBARA,,False,False
14,8,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
14,9,TERRAIN_GRASS,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
14,10,TERRAIN_GRASS,,RESOURCE_URANIUM,Strategic,,,,,,2,CONTINENT_VAALBARA,,False,False
14,11,TERRAIN_PLAINS,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
14,12,TERRAIN_PLAINS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,5,False,False
14,13,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,,default,,,,,,0,CONTINENT_VAALBARA,0|4|5,False,False
14,14,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,-1,CONTINENT_VAALBARA,2,False,False
14,15,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
14,16,TERRAIN_GRASS,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
14,17,TERRAIN_GRASS,FEATURE_MARSH,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
14,18,TERRAIN_GRASS,,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
14,19,TERRAIN_GRASS,,RESOURCE_MAIZE,Bonus,,,,,,0,CONTINENT_VAALBARA,,False,False
14,20,TERRAIN_GRASS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
14,21,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
14,22,TERRAIN_PLAINS_HILLS,,RESOURCE_IRON,Strategic,,,,,,1,CONTINENT_VAALBARA,,False,False
14,23,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
14,24,TERRAIN_COAST,,,default,,,,,,0,,,False,False
14,25,TERRAIN_COAST,,,default,,,,,,0,,,False,False
14,26,TERRAIN_COAST,,,default,,,,,,0,,,False,False
14,27,TERRAIN_COAST,,RESOURCE_WHALES,Luxury,,,,,,0,,,False,False
14,28,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
14,29,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
14,30,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
14,31,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
14,32,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
14,33,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
14,34,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
14,35,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
14,36,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
14,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
15,0,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
15,1,TERRAIN_COAST,,RESOURCE_CRABS,Bonus,,,,,,0,,,False,False
15,2,TERRAIN_SNOW,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
15,3,TERRAIN_SNOW,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
15,4,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
15,5,TERRAIN_TUNDRA_HILLS,,,default,,,,,,2,CONTINENT_VAALBARA,0|4|5,False,False
15,6,TERRAIN_PLAINS,,,default,,,,,,2,CONTINENT_VAALBARA,1|2,False,False
15,7,TERRAIN_PLAINS,,,default,,,,,,1,CONTINENT_VAALBARA,0|1|2,False,False
15,8,TERRAIN_PLAINS,,RESOURCE_HONEY,Luxury,,,,,,3,CONTINENT_VAALBARA,1,False,False
15,9,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,3,CONTINENT_VAALBARA,1|2,False,False
15,10,TERRAIN_DESERT_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
15,11,TERRAIN_GRASS,,RESOURCE_MAIZE,Bonus,,,,,,2,CONTINENT_VAALBARA,,False,False
15,12,TERRAIN_PLAINS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
15,13,TERRAIN_PLAINS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,5,False,False
15,14,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,1,CONTINENT_VAALBARA,1|2|3,False,False
15,15,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,2,CONTINENT_VAALBARA,1|2,False,False
15,16,TERRAIN_PLAINS,,RESOURCE_WHEAT,Bonus,,,,,,1,CONTINENT_VAALBARA,,False,False
15,17,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
15,18,TERRAIN_GRASS,,RESOURCE_MAIZE,Bonus,,,,,,-1,CONTINENT_VAALBARA,,False,False
15,19,TERRAIN_GRASS,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
15,20,TERRAIN_GRASS,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
15,21,TERRAIN_PLAINS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
15,22,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
15,23,TERRAIN_PLAINS,,RESOURCE_WHEAT,Bonus,,,,,,3,CONTINENT_VAALBARA,,False,False
15,24,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,,default,,,,,,5,CONTINENT_VAALBARA,,False,False
15,25,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
15,26,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,5,CONTINENT_VAALBARA,,False,False
15,27,TERRAIN_COAST,,,default,,,,,,0,,,False,False
15,28,TERRAIN_COAST,,,default,,,,,,0,,,False,False
15,29,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
15,30,TERRAIN_COAST,,,default,,,,,,0,,,False,False
15,31,TERRAIN_COAST,,RESOURCE_WHALES,Luxury,,,,,,0,,,False,False
15,32,TERRAIN_COAST,,,default,,,,,,0,,,False,False
15,33,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
15,34,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
15,35,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
15,36,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
15,37,TERRAIN_OCEAN,FEATURE_ICE,,default,,,,,,0,,,False,False
16,0,TERRAIN_COAST,FEATURE_ICE,,default,,,,,,0,,,False,False
16,1,TERRAIN_COAST,,,default,,,,,,0,,,False,False
16,2,TERRAIN_SNOW,,,default,,,,,,2,CONTINENT_VAALBARA,,False,False
16,3,TERRAIN_SNOW,,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
16,4,TERRAIN_SNOW,,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
16,5,TERRAIN_TUNDRA,,,default,,,,,,1,CONTINENT_VAALBARA,0|5,False,False
16,6,TERRAIN_GRASS_HILLS,,,default,,,,,,1,CONTINENT_VAALBARA,2|3|4|5,False,False
16,7,TERRAIN_GRASS,,RESOURCE_URANIUM,Strategic,,,,,,1,CONTINENT_VAALBARA,4,False,False
16,8,TERRAIN_GRASS,,,default,,,,,,3,CONTINENT_VAALBARA,3|4|5,False,False
16,9,TERRAIN_PLAINS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,4|5,False,False
16,10,TERRAIN_PLAINS,,,default,,,,,,4,CONTINENT_VAALBARA,1|2,False,False
16,11,TERRAIN_PLAINS,,,default,,,,,,2,CONTINENT_VAALBARA,1|2,False,False
16,12,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,0,CONTINENT_VAALBARA,,False,False
16,13,TERRAIN_PLAINS_HILLS,FEATURE_JUNGLE,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
16,14,TERRAIN_PLAINS,FEATURE_JUNGLE,,default,,,,,,1,CONTINENT_VAALBARA,4|5,False,False
16,15,TERRAIN_PLAINS,FEATURE_FOREST,RESOURCE_TRUFFLES,Luxury,,,,,,2,CONTINENT_VAALBARA,4|5,False,False
16,16,TERRAIN_PLAINS,FEATURE_FOREST,,default,,,,,,3,CONTINENT_VAALBARA,1|2,False,False
16,17,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,2,CONTINENT_VAALBARA,1|2,False,False
16,18,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
16,19,TERRAIN_GRASS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,1,False,False
16,20,TERRAIN_GRASS,,RESOURCE_STONE,Bonus,,,,,,2,CONTINENT_VAALBARA,,False,False
16,21,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,,default,,,,,,-1,CONTINENT_VAALBARA,,False,False
16,22,TERRAIN_PLAINS_HILLS,,,default,,,,,,3,CONTINENT_VAALBARA,,False,False
16,23,TERRAIN_PLAINS_MOUNTAIN,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
16,24,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,,default,,,,,,1,CONTINENT_VAALBARA,,False,False
16,25,TERRAIN_PLAINS,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
16,26,TERRAIN_PLAINS_HILLS,,,default,,,,,,4,CONTINENT_VAALBARA,,False,False
16,27,TERRAIN_PLAINS,,RESOURCE_MAIZE,Bonus,,,,,,4,CONTINENT_VAALBARA,,False,False
16,28,TERRAIN_COAST,,,default,,,,,,0,,,False,False
16,29,TERRAIN_COAST,,RESOURCE_OIL,Strategic,,,,,,0,,,False,False
16,30,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
16,31,TERRAIN_COAST,,,default,,,,,,0,,,False,False
16,32,TERRAIN_COAST,,,default,,,,,,0,,,False,False
16,33,TERRAIN_OCEAN,,,default,,,,,,0,,,False,False
